$Date,$Time,FE1_AIRFLOW,FE1_BATCHTIME,FE1_BLUELIGHT,FE1_CO2FLOW,FE1_DO,FE1_FEEDRATEA,FE1_FEEDRATEB,FE1_LEVEL,FE1_OD,FE1_PH,FE1_REDLIGHT,FE1_STIRRERSPEED,FE1_SUMACID,FE1_SUMBASE,FE1_TEMPERATURE
12/15/18,10:06:00 PM,1000,84.46917,0,16.01382,44.7734,0,0,11.74352,6.931411,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:07:00 PM,1000,84.4875,0,16.01993,44.7734,0,0,4.809717,6.931411,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:08:00 PM,1000,84.50278,0,16.01382,44.7734,0,0,19.73022,6.931411,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:09:00 PM,1000,84.52111,0,16.01382,44.7734,0,0,4.736473,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:10:00 PM,1000,84.53639,0,16.01993,44.7734,0,0,10.66927,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:11:00 PM,1000,84.55167,0,16.01382,44.7734,0,0,32.06275,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:12:00 PM,1000,84.57,0,16.01382,44.7734,0,0,20.51149,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:13:00 PM,1000,84.58528,0,16.01993,44.7734,0,0,13.82183,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:14:00 PM,1000,84.60361,0,16.01993,44.7734,0,0,11.8656,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:15:00 PM,1000,84.61889,0,16.01382,44.7734,0,0,2.636799,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:16:00 PM,1000,84.63722,0,16.01382,44.7734,0,0,2.856533,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:17:00 PM,1000,84.6525,0,16.01382,44.7734,0,0,8.423109,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:18:00 PM,1000,84.67083,0,16.01993,44.99284,0,0,2.636799,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:19:00 PM,1000,84.68611,0,16.01993,44.99284,0,0,9.692678,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:20:00 PM,1000,84.70444,0,16.01993,44.99284,0,0,5.395672,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:21:00 PM,1000,84.71972,0,16.01993,44.99284,0,0,8.252205,6.687266,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:22:00 PM,1000,84.735,0,16.01993,44.99284,0,0,21.26835,6.687266,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:23:00 PM,1000,84.75333,0,16.01993,44.99284,0,0,5.151525,6.687266,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:24:00 PM,1000,84.76861,0,16.01993,44.99284,0,0,1.757866,6.687266,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:25:00 PM,1000,84.78694,0,16.01993,44.99284,0,0,34.72396,6.687266,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:26:00 PM,1000,84.80222,0,16.00772,44.99284,0,0,15.31114,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:27:00 PM,1000,84.82056,0,16.01993,44.99284,0,0,2.832118,6.931411,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:28:00 PM,1000,84.83583,0,16.01993,44.99284,0,0,3.271584,6.931411,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:29:00 PM,1000,84.85417,0,16.01993,44.99284,0,0,5.664236,7.053483,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:30:00 PM,1000,84.86944,0,16.01993,44.99284,0,0,5.566576,6.931411,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:31:00 PM,1000,84.88778,0,16.01993,44.99284,0,0,7.910398,6.809339,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:32:00 PM,1000,84.90306,0,16.01993,44.99284,0,0,11.81677,6.687266,7.270377,0,148.6409,0,0,29.82661
12/15/18,10:33:00 PM,1000,84.91833,0,16.01382,44.99284,0,0,7.470931,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:34:00 PM,1000,84.93667,0,16.01382,44.99284,0,0,35.33433,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:35:00 PM,1000,84.95194,0,16.02603,44.99284,0,0,7.495346,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:36:00 PM,1000,84.97028,0,16.01382,44.99284,0,0,8.691671,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:37:00 PM,1000,84.98556,0,16.01382,44.99284,0,0,27.00888,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:38:00 PM,1000,85.00389,0,16.01382,44.99284,0,0,0.2685629,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:39:00 PM,1000,85.01917,0,16.02603,44.99284,0,0,3.930784,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:40:00 PM,1000,85.0375,0,16.02603,44.99284,0,0,2.58797,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:41:00 PM,1000,85.05278,0,16.01382,44.99284,0,0,25.64165,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:42:00 PM,1000,85.07111,0,16.02603,44.99284,0,0,28.83999,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:43:00 PM,1000,85.08639,0,16.01993,44.99284,0,0,3.14951,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:44:00 PM,1000,85.10167,0,16.01993,44.99284,0,0,3.393658,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:45:00 PM,1000,85.12,0,16.01993,44.99284,0,0,3.784295,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:46:00 PM,1000,85.13528,0,16.01993,44.99284,0,0,12.99173,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:47:00 PM,1000,85.15361,0,16.01993,44.99284,0,0,3.271584,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:48:00 PM,1000,85.16889,0,16.01382,45.19305,0,0,2.929777,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:49:00 PM,1000,85.18722,0,16.01382,45.19305,0,0,3.442488,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:50:00 PM,1000,85.2025,0,16.01993,45.19305,0,0,4.443495,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:51:00 PM,1000,85.22083,0,16.01993,45.19305,0,0,29.96307,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:52:00 PM,1000,85.23611,0,16.01993,45.19305,0,0,15.97034,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:53:00 PM,1000,85.25444,0,16.01993,45.19305,0,0,2.53914,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:54:00 PM,1000,85.26972,0,16.01382,45.19305,0,0,2.832118,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:55:00 PM,1000,85.285,0,16.01993,45.19305,0,0,13.96832,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:56:00 PM,1000,85.30333,0,16.01993,45.19305,0,0,5.346843,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:57:00 PM,1000,85.31861,0,16.01993,45.19305,0,0,5.053865,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:58:00 PM,1000,85.33694,0,16.01993,45.19305,0,0,5.615406,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,10:59:00 PM,1000,85.35222,0,16.01993,45.19305,0,0,7.348857,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:00:00 PM,1000,85.37056,0,16.01993,45.19305,0,0,7.153539,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:01:00 PM,1000,85.38583,0,16.01993,45.19305,0,0,14.35896,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:02:00 PM,1000,85.40417,0,16.01993,45.19305,0,0,29.59685,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:03:00 PM,1000,85.41944,0,16.02603,45.19305,0,0,3.320414,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:04:00 PM,1000,85.43778,0,16.01382,45.19305,0,0,13.74859,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:05:00 PM,1000,85.45306,0,16.00772,45.19305,0,0,2.856533,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:06:00 PM,1000,85.46833,0,16.01382,45.19305,0,0,8.960235,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:07:00 PM,1000,85.48667,0,16.01382,45.19305,0,0,34.08918,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:08:00 PM,1000,85.50194,0,16.01993,45.19305,0,0,35.9447,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:09:00 PM,1000,85.52028,0,16.01993,45.19305,0,0,25.51958,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:10:00 PM,1000,85.53556,0,16.01993,45.19305,0,0,9.106723,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:11:00 PM,1000,85.55389,0,16.01993,45.19305,0,0,0.9277627,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:12:00 PM,1000,85.56917,0,16.02603,45.19305,0,0,19.24192,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:13:00 PM,1000,85.5875,0,16.01382,45.19305,0,0,7.446517,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:14:00 PM,1000,85.60278,0,16.01382,45.19305,0,0,16.65395,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:15:00 PM,1000,85.62111,0,16.01382,45.19305,0,0,1.489303,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:16:00 PM,1000,85.63639,0,16.02603,45.19305,0,0,10.52278,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:17:00 PM,1000,85.65167,0,16.01382,45.19305,0,0,26.78915,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:18:00 PM,1000,85.67,0,16.01382,45.19305,0,0,11.62145,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:19:00 PM,1000,85.68528,0,16.01382,45.19305,0,0,9.057894,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:20:00 PM,1000,85.70361,0,16.01382,45.19305,0,0,14.40779,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:21:00 PM,1000,85.71889,0,16.01382,45.19305,0,0,9.692678,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:22:00 PM,1000,85.73722,0,16.01382,45.19305,0,0,2.661214,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:23:00 PM,1000,85.7525,0,16.01993,45.19305,0,0,8.716086,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:24:00 PM,1000,85.77083,0,16.01993,45.19305,0,0,4.858547,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:25:00 PM,1000,85.78611,0,16.01993,45.19305,0,0,8.423109,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:26:00 PM,1000,85.80444,0,16.01993,45.19305,0,0,12.62551,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:27:00 PM,1000,85.81972,0,16.01993,45.19305,0,0,8.813745,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:28:00 PM,1000,85.835,0,16.01993,45.19305,0,0,5.810724,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:29:00 PM,1000,85.85333,0,16.01993,45.19305,0,0,4.199347,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:30:00 PM,1000,85.86861,0,16.01993,45.19305,0,0,14.89608,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:31:00 PM,1000,85.88694,0,16.01993,45.19305,0,0,7.324442,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:32:00 PM,1000,85.90222,0,16.01993,45.19305,0,0,15.33555,6.809339,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:33:00 PM,1000,85.92056,0,16.01382,45.19305,0,0,5.07828,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:34:00 PM,1000,85.93583,0,16.01382,45.19305,0,0,3.320414,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:35:00 PM,1000,85.95417,0,16.01382,45.19305,0,0,3.637806,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:36:00 PM,1000,85.96944,0,16.02603,45.19305,0,0,14.28571,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:37:00 PM,1000,85.98778,0,16.01382,45.19305,0,0,11.57262,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:38:00 PM,1000,86.00306,0,16.01382,45.19305,0,0,31.30589,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:39:00 PM,1000,86.01833,0,16.01382,45.19305,0,0,9.277627,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:40:00 PM,1000,86.03667,0,16.02603,45.19305,0,0,14.84725,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:41:00 PM,1000,86.05194,0,16.01382,45.19305,0,0,6.396679,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:42:00 PM,1000,86.07028,0,16.02603,45.19305,0,0,22.97739,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:43:00 PM,1000,86.08556,0,16.01382,45.19305,0,0,9.399701,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:44:00 PM,1000,86.10389,0,16.02603,45.19305,0,0,5.981628,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:45:00 PM,1000,86.11917,0,16.02603,45.19305,0,0,16.19007,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:46:00 PM,1000,86.1375,0,16.01382,45.19305,0,0,18.41182,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:47:00 PM,1000,86.15278,0,16.01382,45.19305,0,0,0.122074,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:48:00 PM,1000,86.17111,0,16.01382,45.19305,0,0,35.33433,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:49:00 PM,1000,86.18639,0,16.01382,45.19305,0,0,2.636799,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:50:00 PM,1000,86.20167,0,16.01993,45.19305,0,0,17.5573,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:51:00 PM,1000,86.22,0,16.01993,45.19305,0,0,6.103702,6.687266,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:52:00 PM,1000,86.23528,0,16.01993,45.19305,0,0,2.807703,6.565194,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:53:00 PM,1000,86.25361,0,16.01993,45.19305,0,0,13.18705,6.565194,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:54:00 PM,1000,86.26889,0,16.01993,45.19305,0,0,7.202368,6.565194,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:55:00 PM,1000,86.28722,0,16.02603,45.19305,0,0,14.23689,6.565194,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:56:00 PM,1000,86.3025,0,16.01382,45.19305,0,0,2.929777,6.565194,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:57:00 PM,1000,86.32083,0,16.01382,45.19305,0,0,7.959227,6.565194,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:58:00 PM,1000,86.33611,0,16.01382,45.19305,0,0,9.082309,6.565194,7.250046,0,148.6409,0,0,29.82661
12/15/18,11:59:00 PM,1000,86.35444,0,16.01382,45.19305,0,0,34.96811,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:00:00 AM,1000,86.36972,0,16.02603,45.19305,0,0,6.421094,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:01:00 AM,1000,86.385,0,16.01382,45.19305,0,0,0.8789331,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:02:00 AM,1000,86.40333,0,16.02603,45.19305,0,0,13.87066,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:03:00 AM,1000,86.41861,0,16.01382,45.19305,0,0,28.79116,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:04:00 AM,1000,86.43694,0,16.01382,45.19305,0,0,8.520768,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:05:00 AM,1000,86.45222,0,16.01382,45.19305,0,0,5.810724,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:06:00 AM,1000,86.47056,0,16.01382,45.19305,0,0,4.565569,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:07:00 AM,1000,86.48583,0,16.01993,45.19305,0,0,1.562548,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:08:00 AM,1000,86.50417,0,16.01993,45.19305,0,0,6.836146,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:09:00 AM,1000,86.51944,0,16.01993,45.19305,0,0,35.74938,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:10:00 AM,1000,86.53778,0,16.01993,45.19305,0,0,15.48204,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:11:00 AM,1000,86.55306,0,16.01993,45.19305,0,0,1.635792,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:12:00 AM,1000,86.56833,0,16.01382,45.19305,0,0,21.92755,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:13:00 AM,1000,86.58667,0,16.02603,45.19305,0,0,7.470931,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:14:00 AM,1000,86.60194,0,16.01382,45.19305,0,0,14.67635,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:15:00 AM,1000,86.62028,0,16.01382,45.19305,0,0,8.667256,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:16:00 AM,1000,86.63556,0,16.01382,45.19305,0,0,30.25605,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:17:00 AM,1000,86.65389,0,16.01382,45.19305,0,0,5.908383,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:18:00 AM,1000,86.66917,0,16.01382,45.19305,0,0,0.5859554,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:19:00 AM,1000,86.6875,0,16.01382,45.39375,0,0,11.57262,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:20:00 AM,1000,86.70278,0,16.01382,45.39375,0,0,2.832118,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:21:00 AM,1000,86.72111,0,16.01382,45.39375,0,0,29.76775,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:22:00 AM,1000,86.73639,0,16.01382,45.39375,0,0,15.04257,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:23:00 AM,1000,86.75167,0,16.01382,45.39375,0,0,14.82284,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:24:00 AM,1000,86.77,0,16.01382,45.39375,0,0,31.47679,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:25:00 AM,1000,86.78528,0,16.01382,45.39375,0,0,38.87753,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:26:00 AM,1000,86.80361,0,16.01382,45.39375,0,0,3.711051,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:27:00 AM,1000,86.81889,0,16.01382,45.39375,0,0,13.89508,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:28:00 AM,1000,86.83722,0,16.01382,45.39375,0,0,16.70278,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:29:00 AM,1000,86.8525,0,16.01382,45.39375,0,0,3.247169,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:30:00 AM,1000,86.87083,0,16.01993,45.39375,0,0,3.881954,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:31:00 AM,1000,86.88611,0,16.01382,45.39375,0,0,8.569597,6.687266,7.250046,0,148.6409,0,0,29.92995
12/16/18,12:32:00 AM,1000,86.90444,0,16.01382,45.39375,0,0,7.00705,6.687266,7.250046,0,148.6409,0,0,29.92995
12/16/18,12:33:00 AM,1000,86.91972,0,16.01993,45.39375,0,0,4.052858,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:34:00 AM,1000,86.935,0,16.01993,45.39375,0,0,2.880947,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:35:00 AM,1000,86.95333,0,16.01993,45.39375,0,0,31.79418,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:36:00 AM,1000,86.96861,0,16.01993,45.39375,0,0,3.75988,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:37:00 AM,1000,86.98694,0,16.01993,45.39375,0,0,0.6836146,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:38:00 AM,1000,87.00222,0,16.01993,45.39375,0,0,13.91949,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:39:00 AM,1000,87.02056,0,16.01382,45.39375,0,0,3.295999,6.687266,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:40:00 AM,1000,87.03583,0,16.01993,45.39375,0,0,8.569597,6.809339,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:41:00 AM,1000,87.05417,0,16.01993,45.39375,0,0,1.147496,6.809339,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:42:00 AM,1000,87.06944,0,16.01993,45.39375,0,0,3.75988,6.565194,7.250046,0,148.6409,0,0,29.82661
12/16/18,12:43:00 AM,1000,87.08778,0,16.01993,45.39375,0,0,5.053865,6.565194,7.250046,0,148.6409,0,0,29.91273
12/16/18,12:44:00 AM,1000,87.10306,0,16.01993,45.39375,0,0,15.35997,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:45:00 AM,1000,87.11833,0,16.01382,45.39375,0,0,9.009064,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:46:00 AM,1000,87.13667,0,16.01382,45.39375,0,0,4.980621,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:47:00 AM,1000,87.15194,0,16.01382,45.39375,0,0,5.005035,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:48:00 AM,1000,87.17028,0,16.01993,45.39375,0,0,7.324442,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:49:00 AM,1000,87.18556,0,16.01993,45.39375,0,0,7.519761,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:50:00 AM,1000,87.20389,0,16.02603,45.39375,0,0,16.09241,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:51:00 AM,1000,87.21917,0,16.01382,45.39375,0,0,32.74636,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:52:00 AM,1000,87.2375,0,16.01382,45.39375,0,0,19.14426,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:53:00 AM,1000,87.25278,0,16.01993,45.39375,0,0,8.716086,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:54:00 AM,1000,87.27111,0,16.01993,45.39375,0,0,15.87268,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:55:00 AM,1000,87.28639,0,16.01993,45.39375,0,0,12.23182,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:56:00 AM,1000,87.30167,0,16.01993,45.39375,0,0,33.67412,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:57:00 AM,1000,87.32,0,16.01993,45.39375,0,0,0.2197333,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:58:00 AM,1000,87.33528,0,16.01993,45.39375,0,0,25.10453,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,12:59:00 AM,1000,87.35361,0,16.01993,45.39375,0,0,30.28046,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:00:00 AM,1000,87.36889,0,16.01993,45.39375,0,0,1.123081,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:01:00 AM,1000,87.38722,0,16.01993,45.39375,0,0,4.223762,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:02:00 AM,1000,87.4025,0,16.01993,45.39375,0,0,9.619434,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:03:00 AM,1000,87.42083,0,16.01382,45.39375,0,0,8.813745,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:04:00 AM,1000,87.43611,0,16.01382,45.39375,0,0,9.961242,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:05:00 AM,1000,87.45444,0,16.01382,45.39375,0,0,2.612384,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:06:00 AM,1000,87.46972,0,16.01382,45.39375,0,0,26.545,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:07:00 AM,1000,87.485,0,16.02603,45.39375,0,0,35.87146,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:08:00 AM,1000,87.50333,0,16.01382,45.39375,0,0,42.32002,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:09:00 AM,1000,87.51861,0,16.01382,45.39375,0,0,6.836146,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:10:00 AM,1000,87.53694,0,16.01993,45.39375,0,0,13.57768,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:11:00 AM,1000,87.55222,0,16.01993,45.39375,0,0,0.7812738,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:12:00 AM,1000,87.57056,0,16.01993,45.39375,0,0,8.398694,6.687266,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:13:00 AM,1000,87.58583,0,16.02603,45.39375,0,0,0,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:14:00 AM,1000,87.60417,0,16.01382,45.39375,0,0,5.590991,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:15:00 AM,1000,87.61944,0,16.01382,45.39375,0,0,20.34059,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:16:00 AM,1000,87.63778,0,16.01382,45.39375,0,0,3.320414,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:17:00 AM,1000,87.65306,0,16.01382,45.39375,0,0,17.19108,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:18:00 AM,1000,87.66833,0,16.01382,45.39375,0,0,15.77502,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:19:00 AM,1000,87.68667,0,16.01382,45.39375,0,0,1.586962,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:20:00 AM,1000,87.70194,0,16.01382,45.39375,0,0,22.90414,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:21:00 AM,1000,87.72028,0,16.02603,45.39375,0,0,7.251198,6.565194,7.250046,0,148.6409,0,0,29.7979
12/16/18,01:22:00 AM,1000,87.73556,0,16.01382,45.39375,0,0,8.008057,6.565194,7.250046,0,148.6409,0,0,29.7979
